927,11/28/2021,LAL vs. DET,LAL,240,110,43,86,50.0,9,32,28.1,15,25,60.0,6,36,42,32,11,8,12,DET,11/28/2021,106,38,89,42.7,13,33,39.4,17,19,89.5,12,41,53,29,5,4,17,1
928,11/28/2021,MEM vs. SAC,MEM,240,128,50,104,48.1,13,39,33.3,15,20,75.0,14,54,68,30,4,11,10,SAC,11/28/2021,101,33,97,34.0,9,42,21.4,26,37,70.3,12,37,49,17,5,8,8,1
929,11/28/2021,TOR vs. BOS,TOR,240,97,35,93,37.6,13,42,31.0,14,16,87.5,14,30,44,19,6,5,11,BOS,11/28/2021,109,34,82,41.5,12,34,35.3,29,31,93.5,12,41,53,24,5,3,18,0
930,11/28/2021,IND vs. MIL,IND,240,100,38,92,41.3,12,45,26.7,12,16,75.0,12,33,45,21,6,2,13,MIL,11/28/2021,118,46,90,51.1,8,35,22.9,18,22,81.8,13,39,52,27,7,3,14,0
931,11/27/2021,CLE vs. ORL,CLE,240,105,41,90,45.6,14,39,35.9,9,12,75.0,10,41,51,28,3,9,13,ORL,11/27/2021,92,35,88,39.8,8,32,25.0,14,23,60.9,8,35,43,21,11,5,9,1
932,11/27/2021,BKN vs. PHX,BKN,240,107,42,84,50.0,7,23,30.4,16,21,76.2,10,37,47,25,7,5,20,PHX,11/27/2021,113,41,92,44.6,13,38,34.2,18,21,85.7,11,30,41,17,11,1,13,0
933,11/27/2021,ATL vs. NYK,ATL,240,90,33,93,35.5,9,37,24.3,15,20,75.0,13,39,52,18,8,6,7,NYK,11/27/2021,99,36,82,43.9,11,29,37.9,16,22,72.7,8,42,50,20,4,3,10,0
934,11/27/2021,PHI vs. MIN,PHI,290,120,39,93,41.9,12,34,35.3,30,39,76.9,12,32,44,27,13,5,16,MIN,11/27/2021,121,48,96,50.0,14,36,38.9,11,16,68.8,11,43,54,22,7,6,21,0
935,11/27/2021,UTA vs. NOP,UTA,240,127,45,80,56.3,20,35,57.1,17,22,77.3,7,34,41,24,9,4,18,NOP,11/27/2021,105,40,93,43.0,8,35,22.9,17,21,81.0,14,31,45,27,8,3,15,1
936,11/27/2021,DAL vs. WAS,DAL,240,114,42,89,47.2,14,38,36.8,16,22,72.7,9,26,35,23,7,4,7,WAS,11/27/2021,120,45,78,57.7,9,24,37.5,21,26,80.8,7,36,43,28,4,4,15,0
937,11/27/2021,HOU vs. CHA,HOU,265,146,51,95,53.7,23,49,46.9,21,31,67.7,10,31,41,36,5,4,15,CHA,11/27/2021,143,48,103,46.6,20,50,40.0,27,30,90.0,16,23,39,31,10,5,11,1
938,11/27/2021,CHI vs. MIA,CHI,240,104,38,81,46.9,11,39,28.2,17,21,81.0,10,37,47,22,6,4,23,MIA,11/27/2021,107,37,86,43.0,14,40,35.0,19,22,86.4,9,27,36,23,13,1,10,0
939,11/26/2021,LAL vs. SAC,LAL,315,137,51,102,50.0,15,44,34.1,20,28,71.4,9,42,51,32,9,6,19,SAC,11/26/2021,141,54,120,45.0,14,45,31.1,19,29,65.5,16,40,56,32,11,4,15,0
940,11/26/2021,GSW vs. POR,GSW,240,118,47,87,54.0,12,37,32.4,12,16,75.0,11,37,48,31,8,5,15,POR,11/26/2021,103,36,86,41.9,13,38,34.2,18,23,78.3,7,30,37,23,7,2,10,1
941,11/26/2021,UTA vs. NOP,UTA,240,97,36,80,45.0,13,33,39.4,12,18,66.7,9,34,43,17,6,8,18,NOP,11/26/2021,98,38,89,42.7,11,27,40.7,11,13,84.6,6,33,39,27,8,4,14,0
942,11/26/2021,DEN vs. MIL,DEN,240,109,40,92,43.5,17,47,36.2,12,14,85.7,9,22,31,24,9,2,8,MIL,11/26/2021,120,46,73,63.0,16,33,48.5,12,20,60.0,5,39,44,24,3,7,22,0
943,11/26/2021,SAS vs. BOS,SAS,240,96,38,87,43.7,6,24,25.0,14,19,73.7,8,45,53,21,7,6,11,BOS,11/26/2021,88,34,92,37.0,10,34,29.4,10,15,66.7,12,39,51,20,4,8,11,1
944,11/26/2021,OKC vs. WAS,OKC,240,99,38,94,40.4,11,33,33.3,12,14,85.7,10,31,41,23,7,4,10,WAS,11/26/2021,101,38,79,48.1,10,29,34.5,15,15,100.0,5,38,43,17,2,12,15,0
945,11/26/2021,IND vs. TOR,IND,240,114,47,97,48.5,11,39,28.2,9,11,81.8,17,36,53,31,6,4,13,TOR,11/26/2021,97,37,89,41.6,7,30,23.3,16,22,72.7,13,28,41,17,8,3,11,1
946,11/26/2021,MEM vs. ATL,MEM,240,100,37,91,40.7,12,38,31.6,14,19,73.7,10,26,36,27,8,7,13,ATL,11/26/2021,132,52,89,58.4,13,27,48.1,15,21,71.4,9,40,49,33,8,5,12,0
947,11/26/2021,ORL vs. CHI,ORL,240,88,30,80,37.5,7,32,21.9,21,30,70.0,5,31,36,18,7,5,15,CHI,11/26/2021,123,48,86,55.8,17,34,50.0,10,16,62.5,6,41,47,32,11,1,14,0
948,11/26/2021,CHA vs. MIN,CHA,240,133,49,88,55.7,23,40,57.5,12,15,80.0,7,37,44,32,5,7,16,MIN,11/26/2021,115,45,100,45.0,11,35,31.4,14,19,73.7,15,30,45,24,8,6,12,1
949,11/26/2021,LAC vs. DET,LAC,240,107,39,91,42.9,11,38,28.9,18,19,94.7,11,43,54,26,9,4,15,DET,11/26/2021,96,33,90,36.7,8,33,24.2,22,26,84.6,13,39,52,17,8,4,15,1
950,11/26/2021,NYK vs. PHX,NYK,240,97,34,92,37.0,12,39,30.8,17,22,77.3,17,34,51,13,7,1,16,PHX,11/26/2021,118,44,79,55.7,13,28,46.4,17,21,81.0,1,34,35,28,10,2,11,0
951,11/24/2021,GSW vs. PHI,GSW,240,116,42,80,52.5,15,38,39.5,17,24,70.8,4,37,41,32,7,5,16,PHI,11/24/2021,96,34,80,42.5,8,28,28.6,20,22,90.9,8,33,41,17,10,7,21,1
952,11/24/2021,SAC vs. POR,SAC,240,125,45,86,52.3,12,33,36.4,23,34,67.6,14,29,43,21,4,4,14,POR,11/24/2021,121,44,94,46.8,12,38,31.6,21,25,84.0,13,30,43,27,9,1,15,1
953,11/24/2021,SAS vs. ATL,SAS,240,106,43,100,43.0,12,33,36.4,8,10,80.0,15,29,44,27,8,4,12,ATL,11/24/2021,124,45,88,51.1,12,26,46.2,22,24,91.7,8,36,44,26,10,5,11,0
954,11/24/2021,NOP vs. WAS,NOP,240,127,44,96,45.8,12,29,41.4,27,32,84.4,12,40,52,33,13,2,11,WAS,11/24/2021,102,36,84,42.9,7,31,22.6,23,36,63.9,13,32,45,23,5,3,19,1
955,11/24/2021,MIN vs. MIA,MIN,240,113,38,93,40.9,18,55,32.7,19,21,90.5,15,37,52,24,10,7,18,MIA,11/24/2021,101,33,74,44.6,15,42,35.7,20,29,69.0,4,36,40,25,6,2,21,1
956,11/24/2021,HOU vs. CHI,HOU,240,118,42,84,50.0,17,36,47.2,17,22,77.3,7,39,46,27,5,6,22,CHI,11/24/2021,113,44,96,45.8,15,35,42.9,10,12,83.3,8,32,40,26,12,6,14,1
957,11/24/2021,MEM vs. TOR,MEM,240,113,42,82,51.2,9,29,31.0,20,26,76.9,11,29,40,25,6,3,15,TOR,11/24/2021,126,47,89,52.8,14,30,46.7,18,21,85.7,11,23,34,25,8,4,10,0
958,11/24/2021,OKC vs. UTA,OKC,240,104,37,82,45.1,15,36,41.7,15,22,68.2,4,39,43,21,7,4,13,UTA,11/24/2021,110,39,86,45.3,15,47,31.9,17,20,85.0,7,36,43,19,11,8,10,0
959,11/24/2021,MIL vs. DET,MIL,240,114,42,87,48.3,15,36,41.7,15,17,88.2,10,46,56,23,5,6,16,DET,11/24/2021,93,34,95,35.8,11,45,24.4,14,19,73.7,9,35,44,16,7,1,9,1
960,11/24/2021,BOS vs. BKN,BOS,240,104,34,91,37.4,11,48,22.9,25,28,89.3,15,30,45,25,6,5,11,BKN,11/24/2021,123,43,85,50.6,14,35,40.0,23,30,76.7,10,40,50,29,8,4,10,0
961,11/24/2021,ORL vs. CHA,ORL,240,99,38,93,40.9,15,42,35.7,8,10,80.0,10,41,51,23,5,1,15,CHA,11/24/2021,106,39,93,41.9,12,40,30.0,16,21,76.2,12,37,49,26,11,11,10,0
962,11/24/2021,IND vs. LAL,IND,265,116,42,104,40.4,13,46,28.3,19,24,79.2,14,38,52,25,3,5,11,LAL,11/24/2021,124,42,95,44.2,15,37,40.5,25,29,86.2,9,43,52,20,5,4,12,0
963,11/24/2021,CLE vs. PHX,CLE,240,115,43,97,44.3,12,39,30.8,17,25,68.0,13,31,44,22,7,0,10,PHX,11/24/2021,120,45,86,52.3,8,22,36.4,22,28,78.6,10,37,47,26,4,2,15,0
964,11/23/2021,LAC vs. DAL,LAC,265,104,35,85,41.2,10,32,31.3,24,29,82.8,12,35,47,17,5,3,19,DAL,11/23/2021,112,39,89,43.8,12,39,30.8,22,27,81.5,12,30,42,22,11,5,15,0
965,11/23/2021,POR vs. DEN,POR,240,119,45,88,51.1,15,39,38.5,14,20,70.0,12,31,43,25,12,7,9,DEN,11/23/2021,100,38,78,48.7,15,33,45.5,9,11,81.8,7,30,37,26,6,5,19,1
966,11/23/2021,NYK vs. LAL,NYK,240,106,37,82,45.1,15,34,44.1,17,21,81.0,7,45,52,23,7,4,17,LAL,11/23/2021,100,34,91,37.4,11,36,30.6,21,30,70.0,13,37,50,23,8,3,12,1
967,11/23/2021,DET vs. MIA,DET,240,92,35,84,41.7,10,38,26.3,12,14,85.7,9,26,35,22,7,1,15,MIA,11/23/2021,100,35,76,46.1,9,29,31.0,21,29,72.4,12,39,51,22,9,3,17,0
968,11/22/2021,WAS vs. CHA,WAS,240,103,36,94,38.3,9,37,24.3,22,27,81.5,20,45,65,23,6,6,18,CHA,11/22/2021,109,40,91,44.0,15,31,48.4,14,24,58.3,6,30,36,21,11,4,10,0
969,11/22/2021,SAC vs. PHI,SAC,240,94,33,80,41.3,7,31,22.6,21,29,72.4,11,38,49,17,4,0,14,PHI,11/22/2021,102,36,85,42.4,9,32,28.1,21,27,77.8,11,34,45,19,9,6,7,0
970,11/22/2021,BOS vs. HOU,BOS,240,108,39,92,42.4,12,35,34.3,18,19,94.7,11,47,58,19,10,3,15,HOU,11/22/2021,90,31,83,37.3,11,42,26.2,17,24,70.8,4,38,42,19,5,4,15,1
971,11/22/2021,UTA vs. MEM,UTA,240,118,41,87,47.1,17,43,39.5,19,25,76.0,10,36,46,26,5,10,14,MEM,11/22/2021,119,42,95,44.2,13,35,37.1,22,27,81.5,16,34,50,24,10,4,7,0
972,11/22/2021,NOP vs. MIN,NOP,240,96,37,88,42.0,6,32,18.8,16,18,88.9,15,33,48,24,6,6,23,MIN,11/22/2021,110,40,100,40.0,10,44,22.7,20,28,71.4,21,28,49,21,14,9,12,0
973,11/22/2021,SAS vs. PHX,SAS,240,111,49,93,52.7,5,20,25.0,8,16,50.0,11,33,44,23,9,4,15,PHX,11/22/2021,115,45,88,51.1,12,27,44.4,13,16,81.3,11,33,44,25,10,0,15,0
974,11/22/2021,MIL vs. ORL,MIL,240,123,44,94,46.8,18,45,40.0,17,24,70.8,13,42,55,28,10,7,13,ORL,11/22/2021,92,34,93,36.6,11,41,26.8,13,18,72.2,15,32,47,16,6,4,16,1
975,11/22/2021,CHI vs. IND,CHI,240,77,31,85,36.5,6,28,21.4,9,15,60.0,5,33,38,13,6,2,9,IND,11/22/2021,109,40,90,44.4,13,31,41.9,16,18,88.9,11,48,59,27,7,12,13,0
976,11/22/2021,ATL vs. OKC,ATL,240,113,42,87,48.3,14,34,41.2,15,16,93.8,8,36,44,25,6,6,8,OKC,11/22/2021,101,39,97,40.2,10,38,26.3,13,14,92.9,16,34,50,24,5,5,10,1
977,11/22/2021,CLE vs. BKN,CLE,240,112,36,93,38.7,14,44,31.8,26,29,89.7,14,39,53,24,6,5,15,BKN,11/22/2021,117,45,95,47.4,11,35,31.4,16,18,88.9,8,34,42,32,6,6,10,0
978,11/21/2021,LAC vs. DAL,LAC,240,97,36,75,48.0,12,29,41.4,13,18,72.2,8,34,42,18,5,2,15,DAL,11/21/2021,91,34,83,41.0,6,30,20.0,17,18,94.4,8,31,39,21,6,5,10,1
979,11/21/2021,DET vs. LAL,DET,240,116,43,97,44.3,14,40,35.0,16,21,76.2,8,31,39,27,7,6,11,LAL,11/21/2021,121,45,92,48.9,10,31,32.3,21,27,77.8,12,39,51,29,7,8,13,0
980,11/21/2021,PHX vs. DEN,PHX,240,126,46,87,52.9,11,36,30.6,23,26,88.5,10,41,51,34,7,3,13,DEN,11/21/2021,97,33,90,36.7,11,38,28.9,20,28,71.4,12,30,42,20,5,1,10,1
981,11/21/2021,GSW vs. TOR,GSW,240,119,39,79,49.4,22,45,48.9,19,24,79.2,8,39,47,31,5,7,16,TOR,11/21/2021,104,39,99,39.4,15,37,40.5,11,20,55.0,18,29,47,25,7,4,11,1
982,11/21/2021,CHI vs. NYK,CHI,240,109,37,88,42.0,11,29,37.9,24,27,88.9,11,33,44,21,5,1,10,NYK,11/21/2021,103,35,84,41.7,7,27,25.9,26,31,83.9,12,32,44,16,4,11,14,1
983,11/20/2021,SAC vs. UTA,SAC,240,105,41,91,45.1,10,31,32.3,13,21,61.9,8,27,35,20,8,5,8,UTA,11/20/2021,123,46,91,50.5,17,39,43.6,14,17,82.4,14,38,52,20,5,2,13,0
984,11/20/2021,POR vs. PHI,POR,240,118,40,80,50.0,15,34,44.1,23,23,100.0,5,33,38,23,6,7,13,PHI,11/20/2021,111,41,81,50.6,10,28,35.7,19,21,90.5,3,29,32,24,7,4,12,1
985,11/20/2021,MIN vs. MEM,MIN,240,138,49,91,53.8,20,41,48.8,20,28,71.4,18,32,50,28,12,6,13,MEM,11/20/2021,95,29,83,34.9,9,32,28.1,28,35,80.0,10,23,33,21,7,5,16,1
986,11/20/2021,MIL vs. ORL,MIL,240,117,37,82,45.1,19,40,47.5,24,37,64.9,11,49,60,25,6,5,14,ORL,11/20/2021,108,39,98,39.8,19,51,37.3,11,14,78.6,6,33,39,26,5,3,10,1
987,11/20/2021,ATL vs. CHA,ATL,240,115,43,82,52.4,12,34,35.3,17,21,81.0,8,38,46,24,6,6,12,CHA,11/20/2021,105,43,102,42.2,10,40,25.0,9,15,60.0,20,31,51,26,6,2,10,1
988,11/20/2021,WAS vs. MIA,WAS,240,103,36,74,48.6,11,30,36.7,20,23,87.0,9,26,35,22,6,2,20,MIA,11/20/2021,100,38,81,46.9,7,27,25.9,17,20,85.0,10,27,37,21,7,3,14,1
989,11/20/2021,BOS vs. OKC,BOS,240,111,41,88,46.6,17,39,43.6,12,14,85.7,8,40,48,28,4,7,7,OKC,11/20/2021,105,39,96,40.6,18,42,42.9,9,16,56.3,15,39,54,23,5,0,10,1
990,11/20/2021,IND vs. NOP,IND,240,111,42,91,46.2,14,38,36.8,13,18,72.2,8,38,46,28,11,9,11,NOP,11/20/2021,94,35,88,39.8,6,18,33.3,18,19,94.7,11,41,52,17,7,5,16,1
991,11/20/2021,NYK vs. HOU,NYK,240,106,33,78,42.3,18,41,43.9,22,26,84.6,4,33,37,25,12,7,15,HOU,11/20/2021,99,38,84,45.2,10,39,25.6,13,22,59.1,13,35,48,21,5,8,22,1
992,11/19/2021,PHX vs. DAL,PHX,240,112,44,85,51.8,14,29,48.3,10,14,71.4,10,43,53,28,7,4,18,DAL,11/19/2021,104,37,90,41.1,12,40,30.0,18,23,78.3,10,30,40,25,15,1,10,1
993,11/19/2021,DEN vs. CHI,DEN,240,108,39,82,47.6,14,37,37.8,16,20,80.0,7,31,38,24,5,5,14,CHI,11/19/2021,114,41,93,44.1,8,31,25.8,24,24,100.0,17,33,50,19,7,3,11,0
994,11/19/2021,BKN vs. ORL,BKN,240,115,41,91,45.1,10,33,30.3,23,25,92.0,14,29,43,19,6,13,11,ORL,11/19/2021,113,40,89,44.9,14,38,36.8,19,25,76.0,11,34,45,26,7,6,13,1
995,11/19/2021,BOS vs. LAL,BOS,240,130,44,88,50.0,11,30,36.7,31,38,81.6,12,39,51,22,7,2,14,LAL,11/19/2021,108,39,84,46.4,12,30,40.0,18,24,75.0,7,26,33,20,5,6,12,1
996,11/19/2021,NOP vs. LAC,NOP,240,94,38,87,43.7,13,30,43.3,5,8,62.5,12,43,55,19,9,1,13,LAC,11/19/2021,81,34,90,37.8,9,37,24.3,4,5,80.0,8,35,43,22,7,4,12,1
997,11/19/2021,DET vs. GSW,DET,240,102,32,80,40.0,14,42,33.3,24,30,80.0,11,24,35,21,11,7,13,GSW,11/19/2021,105,38,80,47.5,12,30,40.0,17,21,81.0,14,34,48,22,8,4,19,0
998,11/19/2021,CHA vs. IND,CHA,240,121,44,81,54.3,12,31,38.7,21,28,75.0,6,39,45,28,8,7,17,IND,11/19/2021,118,41,88,46.6,11,36,30.6,25,32,78.1,8,30,38,19,10,6,10,1
999,11/19/2021,SAC vs. TOR,SAC,240,89,32,84,38.1,9,37,24.3,16,25,64.0,11,29,40,15,8,4,15,TOR,11/19/2021,108,38,84,45.2,12,31,38.7,20,24,83.3,13,40,53,20,9,9,17,0
1000,11/19/2021,MIL vs. OKC,MIL,240,96,31,83,37.3,12,41,29.3,22,26,84.6,6,47,53,21,9,5,13,OKC,11/19/2021,89,32,91,35.2,12,48,25.0,13,21,61.9,11,42,53,17,6,4,12,1
1001,11/18/2021,MIN vs. SAS,MIN,240,115,41,86,47.7,21,49,42.9,12,15,80.0,12,35,47,30,5,9,13,SAS,11/18/2021,90,35,84,41.7,6,32,18.8,14,19,73.7,11,31,42,26,7,6,12,1
1002,11/18/2021,MEM vs. LAC,MEM,240,120,52,96,54.2,11,26,42.3,5,6,83.3,12,35,47,28,8,7,12,LAC,11/18/2021,108,42,90,46.7,16,39,41.0,8,8,100.0,7,27,34,24,6,6,14,1
1003,11/18/2021,MIA vs. WAS,MIA,240,112,41,82,50.0,10,26,38.5,20,24,83.3,7,34,41,27,10,1,6,WAS,11/18/2021,97,38,77,49.4,15,36,41.7,6,10,60.0,5,32,37,25,4,3,17,1
1004,11/18/2021,CLE vs. GSW,CLE,240,89,34,80,42.5,12,39,30.8,9,16,56.3,13,29,42,22,6,3,20,GSW,11/18/2021,104,41,83,49.4,15,43,34.9,7,8,87.5,5,29,34,36,12,2,11,0
1005,11/18/2021,UTA vs. TOR,UTA,240,119,44,80,55.0,19,46,41.3,12,13,92.3,10,36,46,34,8,9,24,TOR,11/18/2021,103,39,94,41.5,10,38,26.3,15,17,88.2,14,21,35,24,10,3,13,1
1006,11/18/2021,DEN vs. PHI,DEN,240,89,32,89,36.0,12,36,33.3,13,16,81.3,10,36,46,22,6,4,11,PHI,11/18/2021,103,43,85,50.6,11,29,37.9,6,12,50.0,6,39,45,22,5,7,10,0
1007,11/17/2021,POR vs. CHI,POR,240,112,37,84,44.0,11,31,35.5,27,28,96.4,12,32,44,26,10,5,17,CHI,11/17/2021,107,39,83,47.0,13,29,44.8,16,20,80.0,10,26,36,23,7,9,15,1
1008,11/17/2021,PHX vs. DAL,PHX,240,105,41,93,44.1,13,39,33.3,10,14,71.4,8,41,49,27,6,7,8,DAL,11/17/2021,98,38,91,41.8,16,32,50.0,6,6,100.0,8,41,49,28,5,2,10,1
1009,11/17/2021,MIN vs. SAC,MIN,240,107,41,82,50.0,10,36,27.8,15,18,83.3,10,25,35,20,8,10,17,SAC,11/17/2021,97,34,93,36.6,10,38,26.3,19,25,76.0,20,27,47,19,7,3,20,1
1010,11/17/2021,OKC vs. HOU,OKC,240,101,41,92,44.6,10,39,25.6,9,16,56.3,9,47,56,18,10,6,14,HOU,11/17/2021,89,32,90,35.6,12,42,28.6,13,19,68.4,9,37,46,16,6,4,14,1
1011,11/17/2021,MIL vs. LAL,MIL,240,109,40,87,46.0,12,37,32.4,17,24,70.8,9,43,52,22,9,4,15,LAL,11/17/2021,102,40,96,41.7,12,43,27.9,10,12,83.3,11,37,48,24,8,4,13,1
1012,11/17/2021,MIA vs. NOP,MIA,240,113,42,87,48.3,15,40,37.5,14,17,82.4,10,29,39,29,6,2,11,NOP,11/17/2021,98,33,75,44.0,10,35,28.6,22,28,78.6,10,28,38,18,6,3,17,1
1013,11/17/2021,BKN vs. CLE,BKN,240,109,38,83,45.8,12,32,37.5,21,25,84.0,8,39,47,29,7,3,12,CLE,11/17/2021,99,35,89,39.3,11,44,25.0,18,21,85.7,12,38,50,20,9,1,14,1
1014,11/17/2021,ATL vs. BOS,ATL,240,110,41,81,50.6,13,37,35.1,15,18,83.3,6,34,40,28,9,4,14,BOS,11/17/2021,99,37,84,44.0,11,41,26.8,14,17,82.4,12,30,42,24,9,2,14,1
1015,11/17/2021,DET vs. IND,DET,240,97,34,80,42.5,8,28,28.6,21,28,75.0,8,34,42,16,13,5,13,IND,11/17/2021,89,33,79,41.8,9,37,24.3,14,19,73.7,7,36,43,14,5,5,18,1
1016,11/17/2021,CHA vs. WAS,CHA,240,97,42,96,43.8,10,32,31.3,3,6,50.0,16,43,59,30,6,8,11,WAS,11/17/2021,87,33,90,36.7,8,42,19.0,13,16,81.3,11,37,48,23,7,5,11,1
1017,11/17/2021,NYK vs. ORL,NYK,240,98,37,88,42.0,16,49,32.7,8,12,66.7,11,34,45,25,5,7,18,ORL,11/17/2021,104,39,96,40.6,11,38,28.9,15,18,83.3,14,37,51,20,7,3,15,0
1018,11/16/2021,LAC vs. SAS,LAC,240,106,37,85,43.5,12,38,31.6,20,22,90.9,6,46,52,16,9,3,21,SAS,11/16/2021,92,41,95,43.2,5,22,22.7,5,7,71.4,6,35,41,26,10,4,16,1
1019,11/16/2021,UTA vs. PHI,UTA,240,120,46,89,51.7,16,38,42.1,12,19,63.2,6,50,56,27,5,8,11,PHI,11/16/2021,85,33,90,36.7,6,29,20.7,13,17,76.5,6,36,42,19,5,5,9,1
1020,11/16/2021,BKN vs. GSW,BKN,240,99,34,88,38.6,10,36,27.8,21,27,77.8,9,29,38,21,12,2,12,GSW,11/16/2021,117,41,79,51.9,13,40,32.5,22,28,78.6,9,44,53,25,4,8,22,0
1021,11/15/2021,DAL vs. DEN,DAL,240,111,45,90,50.0,14,36,38.9,7,10,70.0,10,34,44,30,7,2,9,DEN,11/15/2021,101,40,84,47.6,9,32,28.1,12,17,70.6,10,36,46,20,4,5,12,1
1022,11/15/2021,LAL vs. CHI,LAL,240,103,36,79,45.6,6,32,18.8,25,31,80.6,8,35,43,19,10,5,19,CHI,11/15/2021,121,49,89,55.1,15,34,44.1,8,11,72.7,4,32,36,31,9,2,17,0
1023,11/15/2021,POR vs. TOR,POR,240,118,46,82,56.1,16,36,44.4,10,14,71.4,7,32,39,25,6,7,14,TOR,11/15/2021,113,41,89,46.1,15,33,45.5,16,18,88.9,12,27,39,20,7,2,11,1
1024,11/15/2021,MIN vs. PHX,MIN,240,96,31,85,36.5,13,44,29.5,21,27,77.8,13,41,54,18,8,3,21,PHX,11/15/2021,99,32,85,37.6,7,31,22.6,28,36,77.8,14,38,52,21,8,2,15,0
1025,11/15/2021,OKC vs. MIA,OKC,240,90,34,83,41.0,15,41,36.6,7,10,70.0,9,33,42,26,6,10,20,MIA,11/15/2021,103,37,82,45.1,18,40,45.0,11,13,84.6,8,37,45,22,11,5,19,0
1026,11/15/2021,MEM vs. HOU,MEM,240,136,52,96,54.2,16,41,39.0,16,20,80.0,7,42,49,33,14,8,10,HOU,11/15/2021,102,36,95,37.9,11,38,28.9,19,26,73.1,14,32,46,24,6,5,18,1
1027,11/15/2021,NYK vs. IND,NYK,240,92,37,86,43.0,11,34,32.4,7,10,70.0,8,38,46,22,1,5,12,IND,11/15/2021,84,32,86,37.2,8,37,21.6,12,16,75.0,9,35,44,16,6,6,9,1
1028,11/15/2021,WAS vs. NOP,WAS,240,105,39,84,46.4,10,28,35.7,17,25,68.0,6,36,42,23,9,4,6,NOP,11/15/2021,100,30,74,40.5,11,21,52.4,29,34,85.3,7,38,45,20,2,3,12,1
1029,11/15/2021,DET vs. SAC,DET,240,107,39,96,40.6,13,47,27.7,16,17,94.1,16,31,47,23,7,2,18,SAC,11/15/2021,129,52,98,53.1,16,33,48.5,9,11,81.8,11,36,47,32,11,5,14,0
1030,11/15/2021,ATL vs. ORL,ATL,240,129,47,85,55.3,14,30,46.7,21,32,65.6,9,37,46,32,10,7,11,ORL,11/15/2021,111,43,95,45.3,16,43,37.2,9,14,64.3,12,29,41,30,8,5,16,1
1031,11/15/2021,CLE vs. BOS,CLE,240,92,32,83,38.6,16,40,40.0,12,16,75.0,7,35,42,18,6,3,14,BOS,11/15/2021,98,36,78,46.2,10,29,34.5,16,20,80.0,6,40,46,23,7,6,14,0
1032,11/14/2021,DEN vs. POR,DEN,240,124,47,90,52.2,19,40,47.5,11,14,78.6,14,35,49,29,9,1,11,POR,11/14/2021,95,35,80,43.8,13,39,33.3,12,13,92.3,8,28,36,22,8,4,13,1
1033,11/14/2021,CHA vs. GSW,CHA,240,106,42,88,47.7,14,36,38.9,8,12,66.7,4,35,39,23,10,2,13,GSW,11/14/2021,102,38,90,42.2,9,39,23.1,17,25,68.0,11,38,49,31,8,7,15,1
1034,11/14/2021,HOU vs. PHX,HOU,240,89,35,85,41.2,7,32,21.9,12,18,66.7,9,39,48,19,7,5,23,PHX,11/14/2021,115,42,97,43.3,14,40,35.0,17,20,85.0,12,40,52,19,16,7,10,0
1035,11/14/2021,OKC vs. BKN,OKC,240,96,36,90,40.0,14,45,31.1,10,11,90.9,10,34,44,20,9,2,14,BKN,11/14/2021,120,41,82,50.0,18,43,41.9,20,21,95.2,7,37,44,31,8,3,15,0
1036,11/14/2021,ATL vs. MIL,ATL,240,120,47,97,48.5,15,35,42.9,11,13,84.6,15,36,51,21,6,1,13,MIL,11/14/2021,100,38,84,45.2,14,41,34.1,10,16,62.5,4,26,30,24,8,3,11,1
1037,11/14/2021,LAL vs. SAS,LAL,240,114,43,83,51.8,15,31,48.4,13,17,76.5,9,37,46,28,6,5,16,SAS,11/14/2021,106,40,90,44.4,16,36,44.4,10,15,66.7,11,32,43,28,9,2,15,1
1038,11/14/2021,LAC vs. CHI,LAC,240,90,29,81,35.8,11,34,32.4,21,21,100.0,9,35,44,16,7,7,20,CHI,11/14/2021,100,38,86,44.2,11,29,37.9,13,14,92.9,7,38,45,19,9,4,15,0
1039,11/13/2021,CLE vs. BOS,CLE,240,91,31,81,38.3,10,38,26.3,19,22,86.4,9,30,39,17,10,4,11,BOS,11/13/2021,89,33,78,42.3,6,23,26.1,17,18,94.4,10,37,47,20,7,3,20,1
1040,11/13/2021,TOR vs. DET,TOR,240,121,44,87,50.6,13,34,38.2,20,31,64.5,15,24,39,21,9,1,13,DET,11/13/2021,127,43,79,54.4,15,35,42.9,26,30,86.7,9,25,34,34,5,6,14,0
1041,11/13/2021,IND vs. PHI,IND,240,118,47,82,57.3,14,28,50.0,10,15,66.7,7,30,37,33,7,10,15,PHI,11/13/2021,113,38,89,42.7,12,23,52.2,25,29,86.2,18,28,46,16,11,2,14,1
1042,11/13/2021,NOP vs. MEM,NOP,240,112,38,79,48.1,14,29,48.3,22,25,88.0,8,29,37,29,5,6,14,MEM,11/13/2021,101,38,88,43.2,8,24,33.3,17,21,81.0,13,26,39,21,6,6,9,1
1043,11/13/2021,ORL vs. WAS,ORL,240,92,31,92,33.7,13,40,32.5,17,20,85.0,14,30,44,21,7,5,13,WAS,11/13/2021,104,42,84,50.0,12,35,34.3,8,10,80.0,7,41,48,29,6,7,16,0
1044,11/13/2021,UTA vs. MIA,UTA,240,105,35,85,41.2,17,53,32.1,18,25,72.0,12,26,38,23,13,2,17,MIA,11/13/2021,111,42,85,49.4,13,33,39.4,14,16,87.5,13,35,48,23,6,3,21,0
